CreditScore,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Male,Geography_Germany,Geography_Spain
824.0,38.0,6.0,1.0,0.0,1.0,131772.53,0.0,0,0,0
595.0,27.0,5.0,2.0,1.0,1.0,64839.23,0.0,1,0,0
656.0,50.0,5.0,1.0,0.0,0.0,105570.69,1.0,1,0,1
735.0,41.0,5.0,2.0,1.0,0.0,74854.97,0.0,1,0,1
584.0,25.0,4.0,2.0,1.0,0.0,171463.83,0.0,1,0,0
672.0,33.0,4.0,2.0,1.0,0.0,171519.06,0.0,1,0,0
682.0,24.0,1.0,2.0,1.0,1.0,176903.35,0.0,0,0,0
579.0,44.0,5.0,2.0,1.0,0.0,126796.69,0.0,1,0,0
585.0,41.0,9.0,1.0,1.0,0.0,44273.91,1.0,0,1,0
675.0,31.0,8.0,2.0,1.0,0.0,126728.27,0.0,0,1,0
605.0,26.0,0.0,1.0,0.0,1.0,163584.8,0.0,0,0,0
706.0,38.0,7.0,2.0,1.0,0.0,57876.05,0.0,0,0,1
731.0,36.0,5.0,2.0,1.0,0.0,69080.46,0.0,0,0,0
642.0,47.0,4.0,2.0,1.0,1.0,156660.21,1.0,0,1,0
545.0,28.0,5.0,2.0,1.0,0.0,117031.2,0.0,1,0,0
594.0,30.0,4.0,1.0,1.0,0.0,93739.71,0.0,0,0,1
671.0,40.0,4.0,2.0,1.0,1.0,91346.03,0.0,0,0,0
642.0,32.0,2.0,2.0,0.0,1.0,107964.36,0.0,0,0,0
805.0,34.0,5.0,2.0,1.0,1.0,142580.55,0.0,1,0,1
584.0,28.0,6.0,1.0,1.0,0.0,180800.42,0.0,1,0,0
682.0,39.0,8.0,1.0,1.0,0.0,122221.67,0.0,1,0,1
645.0,48.0,9.0,2.0,1.0,0.0,184524.74,1.0,0,0,0
661.0,45.0,5.0,1.0,0.0,0.0,155853.64,0.0,1,0,1
669.0,60.0,1.0,1.0,1.0,0.0,116503.92,1.0,1,1,0
686.0,31.0,1.0,1.0,1.0,1.0,97623.31,0.0,1,0,0
641.0,52.0,5.0,2.0,1.0,1.0,63717.49,0.0,1,0,0
635.0,25.0,9.0,2.0,1.0,1.0,91711.66,0.0,0,0,0
565.0,36.0,7.0,2.0,1.0,0.0,124626.57,0.0,0,0,0
684.0,39.0,3.0,1.0,0.0,0.0,142400.27,0.0,1,0,0
602.0,29.0,8.0,2.0,1.0,1.0,79886.06,0.0,0,0,1
705.0,42.0,1.0,2.0,1.0,1.0,183487.98,0.0,1,1,0
850.0,32.0,7.0,1.0,1.0,1.0,131660.31,0.0,0,0,0
681.0,40.0,3.0,2.0,1.0,0.0,141862.81,0.0,0,1,0
683.0,52.0,2.0,1.0,1.0,0.0,137037.97,1.0,1,0,0
667.0,38.0,8.0,2.0,1.0,1.0,72330.46,0.0,0,0,1
652.0,35.0,6.0,2.0,1.0,0.0,142977.05,0.0,0,0,1
644.0,57.0,1.0,1.0,0.0,0.0,97640.2,1.0,0,0,0
693.0,47.0,9.0,1.0,1.0,0.0,182650.15,0.0,1,0,0
579.0,32.0,9.0,2.0,1.0,1.0,177719.88,0.0,0,0,1
639.0,38.0,8.0,2.0,1.0,0.0,80630.32,0.0,0,0,0
758.0,42.0,3.0,1.0,0.0,0.0,79871.16,1.0,1,0,0
600.0,25.0,5.0,2.0,1.0,0.0,169415.61,0.0,0,0,0
634.0,32.0,1.0,1.0,1.0,0.0,148087.88,0.0,0,0,1
631.0,36.0,4.0,2.0,1.0,0.0,89891.4,0.0,0,0,0
659.0,51.0,4.0,1.0,1.0,0.0,189366.04,0.0,0,0,0
584.0,39.0,2.0,1.0,0.0,1.0,107890.69,0.0,1,0,1
757.0,40.0,0.0,1.0,1.0,0.0,136050.44,1.0,0,1,0
641.0,53.0,7.0,1.0,1.0,0.0,127939.19,1.0,0,0,1
585.0,39.0,5.0,1.0,1.0,0.0,176712.59,0.0,1,0,0
594.0,33.0,4.0,2.0,1.0,1.0,164741.5,0.0,0,0,0
586.0,29.0,9.0,2.0,1.0,0.0,182855.42,0.0,0,0,0
633.0,45.0,5.0,2.0,1.0,0.0,179978.68,0.0,1,0,0
727.0,35.0,1.0,1.0,0.0,1.0,135083.72,0.0,0,0,1
593.0,43.0,9.0,2.0,1.0,0.0,147521.36,1.0,1,0,1
609.0,51.0,2.0,1.0,1.0,0.0,93713.41,1.0,0,0,0
738.0,31.0,5.0,2.0,0.0,1.0,68730.91,0.0,1,0,1
745.0,32.0,5.0,2.0,1.0,1.0,159823.16,0.0,1,0,0
675.0,32.0,2.0,2.0,0.0,0.0,81431.99,0.0,1,0,0
714.0,35.0,3.0,2.0,1.0,0.0,180551.76,0.0,0,0,0
727.0,53.0,2.0,1.0,1.0,0.0,63736.17,1.0,1,0,1
624.0,43.0,9.0,1.0,0.0,1.0,55725.04,0.0,1,0,1
729.0,39.0,5.0,2.0,1.0,0.0,155061.97,0.0,1,0,0
603.0,36.0,9.0,2.0,0.0,0.0,147075.69,0.0,1,0,1
652.0,50.0,1.0,1.0,0.0,0.0,166516.84,1.0,0,1,0
663.0,43.0,9.0,1.0,1.0,1.0,152740.16,0.0,0,1,0
564.0,33.0,7.0,1.0,1.0,1.0,47956.83,0.0,1,0,0
678.0,36.0,2.0,1.0,1.0,0.0,102515.34,0.0,1,0,1
646.0,51.0,4.0,1.0,1.0,0.0,113048.72,1.0,0,0,0
678.0,34.0,8.0,2.0,1.0,1.0,46811.77,0.0,0,0,0
589.0,32.0,5.0,1.0,1.0,0.0,103931.49,0.0,0,1,0
634.0,40.0,2.0,2.0,1.0,0.0,96881.32,0.0,1,0,0
597.0,47.0,5.0,1.0,1.0,0.0,199390.45,1.0,0,1,0
585.0,34.0,2.0,1.0,1.0,0.0,130461.09,0.0,1,0,0
603.0,58.0,6.0,1.0,1.0,0.0,114092.87,1.0,1,0,1
745.0,32.0,1.0,1.0,1.0,0.0,113079.19,0.0,1,1,0
697.0,36.0,7.0,2.0,1.0,1.0,164081.42,0.0,1,0,0
660.0,36.0,7.0,2.0,0.0,1.0,102299.18,0.0,0,0,1
598.0,31.0,9.0,2.0,1.0,0.0,72402.0,0.0,0,0,0
670.0,42.0,6.0,2.0,1.0,0.0,93829.24,0.0,1,1,0
627.0,36.0,2.0,1.0,1.0,0.0,183572.39,0.0,1,0,1
782.0,50.0,3.0,2.0,1.0,1.0,199005.88,0.0,0,0,0
545.0,37.0,1.0,2.0,1.0,1.0,172097.4,1.0,1,1,0
654.0,38.0,8.0,2.0,1.0,1.0,136826.57,0.0,0,0,0
749.0,41.0,0.0,1.0,1.0,0.0,181850.74,1.0,1,0,0
735.0,47.0,1.0,1.0,1.0,0.0,67976.57,1.0,0,0,0
714.0,46.0,2.0,1.0,0.0,0.0,123697.95,1.0,0,0,0
709.0,38.0,6.0,2.0,1.0,0.0,159207.34,0.0,0,0,0
790.0,46.0,4.0,2.0,1.0,1.0,189016.14,0.0,1,0,0
593.0,37.0,2.0,1.0,1.0,1.0,133831.37,0.0,0,0,0
594.0,44.0,2.0,2.0,1.0,1.0,181461.46,0.0,1,0,0
657.0,32.0,4.0,2.0,0.0,0.0,82439.73,0.0,1,1,0
727.0,31.0,7.0,1.0,1.0,1.0,4040.77,0.0,1,0,0
667.0,39.0,8.0,2.0,1.0,1.0,101168.3,0.0,1,0,0
754.0,35.0,9.0,2.0,1.0,1.0,164039.51,0.0,1,0,0
554.0,30.0,5.0,1.0,1.0,1.0,184520.0,0.0,0,0,0
740.0,36.0,4.0,2.0,1.0,1.0,182355.21,0.0,0,0,0
705.0,27.0,8.0,2.0,1.0,0.0,91574.92,0.0,1,0,0
645.0,37.0,7.0,1.0,0.0,1.0,166586.77,0.0,1,1,0
706.0,38.0,9.0,2.0,1.0,1.0,153566.97,0.0,1,0,0
616.0,22.0,5.0,1.0,1.0,1.0,79997.14,0.0,0,0,0
705.0,38.0,1.0,1.0,1.0,1.0,161476.83,1.0,0,0,0
757.0,29.0,7.0,1.0,1.0,1.0,187597.98,0.0,1,0,1
850.0,28.0,7.0,2.0,1.0,0.0,74878.68,0.0,0,0,0
545.0,47.0,9.0,1.0,1.0,1.0,93826.63,1.0,1,0,0
632.0,56.0,3.0,2.0,1.0,1.0,68479.6,0.0,1,0,0
659.0,32.0,2.0,2.0,0.0,1.0,88852.45,0.0,0,0,1
668.0,38.0,2.0,1.0,1.0,0.0,74846.67,1.0,0,0,0
716.0,34.0,9.0,2.0,0.0,0.0,126223.84,0.0,0,0,0
708.0,31.0,1.0,1.0,1.0,0.0,141400.51,0.0,1,0,0
732.0,41.0,5.0,1.0,1.0,1.0,123982.02,0.0,1,0,0
611.0,38.0,3.0,2.0,1.0,1.0,89048.46,0.0,1,0,0
589.0,29.0,2.0,2.0,1.0,0.0,165675.01,0.0,0,0,1
738.0,38.0,7.0,1.0,0.0,0.0,184800.21,1.0,0,0,1
629.0,31.0,1.0,1.0,1.0,1.0,65986.48,0.0,0,0,0
572.0,32.0,9.0,2.0,1.0,1.0,176712.59,0.0,0,0,1
762.0,39.0,5.0,2.0,1.0,1.0,138889.15,0.0,1,0,1
718.0,37.0,5.0,1.0,1.0,0.0,164287.86,1.0,1,0,0
704.0,43.0,7.0,1.0,0.0,0.0,61164.45,0.0,1,0,0
598.0,33.0,2.0,1.0,1.0,0.0,109057.56,0.0,1,0,0
628.0,42.0,1.0,2.0,1.0,0.0,169583.18,0.0,1,1,0
712.0,42.0,9.0,1.0,1.0,0.0,18082.06,1.0,0,1,0
628.0,30.0,4.0,1.0,1.0,1.0,143960.72,0.0,0,1,0
707.0,58.0,4.0,2.0,1.0,1.0,171482.56,0.0,1,0,1
758.0,36.0,10.0,1.0,0.0,1.0,125062.02,0.0,0,0,0
554.0,32.0,5.0,2.0,1.0,0.0,151822.66,0.0,0,0,0
675.0,36.0,9.0,2.0,1.0,0.0,126728.27,0.0,0,1,0
646.0,29.0,6.0,2.0,0.0,1.0,130113.78,0.0,1,0,0
683.0,42.0,1.0,2.0,1.0,1.0,59103.13,0.0,1,0,0
542.0,30.0,7.0,2.0,1.0,0.0,102057.86,0.0,1,0,0
696.0,36.0,7.0,1.0,0.0,0.0,107876.2,0.0,1,0,0
651.0,30.0,4.0,2.0,1.0,1.0,79792.3,0.0,1,0,0
721.0,44.0,7.0,1.0,1.0,0.0,116747.62,0.0,0,0,0
644.0,47.0,10.0,1.0,1.0,1.0,5982.8,1.0,0,0,1
646.0,36.0,3.0,2.0,1.0,0.0,158043.11,0.0,1,0,0
828.0,45.0,4.0,1.0,0.0,0.0,88958.49,1.0,0,0,0
633.0,39.0,5.0,2.0,1.0,0.0,141035.58,0.0,1,0,0
585.0,32.0,6.0,1.0,1.0,1.0,141582.66,0.0,1,0,0
556.0,48.0,4.0,1.0,1.0,0.0,85421.48,1.0,0,1,0
844.0,46.0,3.0,1.0,1.0,1.0,142911.99,0.0,0,0,0
581.0,40.0,6.0,1.0,1.0,0.0,171070.52,0.0,1,0,0
539.0,45.0,10.0,2.0,1.0,1.0,188156.34,0.0,0,1,0
667.0,71.0,1.0,2.0,1.0,1.0,109394.62,0.0,0,0,1
550.0,35.0,8.0,2.0,1.0,0.0,27654.31,0.0,1,0,0
624.0,34.0,6.0,2.0,1.0,0.0,47322.05,0.0,1,0,0
708.0,34.0,5.0,2.0,1.0,0.0,94715.24,0.0,1,0,0
584.0,34.0,8.0,2.0,1.0,0.0,131750.74,0.0,1,0,0
724.0,49.0,8.0,3.0,1.0,0.0,124525.18,1.0,0,1,0
696.0,35.0,6.0,2.0,1.0,1.0,180551.76,0.0,1,0,1
627.0,47.0,5.0,1.0,1.0,1.0,127875.1,0.0,1,0,0
677.0,42.0,4.0,2.0,0.0,1.0,177614.17,0.0,1,0,0
681.0,45.0,6.0,1.0,1.0,0.0,164864.67,1.0,0,0,1
687.0,39.0,6.0,1.0,1.0,1.0,174311.3,0.0,1,0,1
607.0,47.0,3.0,1.0,1.0,1.0,112333.22,1.0,0,0,0
619.0,43.0,6.0,2.0,1.0,0.0,118319.5,0.0,1,1,0
846.0,28.0,6.0,2.0,1.0,0.0,178045.97,0.0,0,0,1
850.0,37.0,5.0,1.0,1.0,1.0,161428.25,0.0,1,1,0
614.0,34.0,7.0,2.0,0.0,1.0,62627.55,0.0,1,0,0
644.0,33.0,1.0,2.0,1.0,1.0,82969.61,0.0,1,0,1
785.0,43.0,3.0,1.0,1.0,1.0,152883.95,0.0,1,0,0
556.0,37.0,5.0,1.0,1.0,1.0,47318.75,0.0,0,0,0
724.0,38.0,9.0,2.0,1.0,1.0,180712.28,0.0,1,0,1
554.0,40.0,9.0,2.0,1.0,0.0,142400.27,0.0,1,0,0
474.0,58.0,9.0,1.0,1.0,1.0,94951.27,0.0,1,0,1
704.0,31.0,8.0,1.0,1.0,0.0,132436.71,1.0,0,0,0
809.0,27.0,6.0,1.0,1.0,0.0,162267.91,0.0,0,0,0
750.0,37.0,3.0,2.0,1.0,0.0,69080.46,0.0,1,0,1
648.0,37.0,2.0,2.0,1.0,1.0,48505.1,0.0,1,0,0
707.0,32.0,9.0,2.0,0.0,1.0,91433.53,0.0,0,0,0
735.0,26.0,8.0,2.0,1.0,0.0,186489.95,0.0,0,0,1
653.0,48.0,8.0,1.0,1.0,1.0,87071.18,1.0,1,1,0
582.0,38.0,7.0,2.0,1.0,1.0,106636.89,0.0,1,0,0
594.0,31.0,7.0,1.0,1.0,0.0,142548.33,0.0,0,0,0
639.0,35.0,3.0,1.0,1.0,0.0,140941.47,0.0,1,0,0
598.0,35.0,8.0,2.0,1.0,0.0,17025.72,0.0,1,0,0
581.0,25.0,8.0,1.0,1.0,0.0,62634.94,0.0,1,0,0
567.0,42.0,8.0,2.0,1.0,1.0,71718.46,0.0,1,0,1
652.0,36.0,6.0,1.0,1.0,0.0,173495.77,0.0,0,0,1
628.0,41.0,6.0,3.0,1.0,0.0,27166.25,1.0,0,0,1
556.0,31.0,1.0,2.0,1.0,1.0,154484.78,0.0,1,0,1
663.0,24.0,5.0,2.0,1.0,0.0,123952.24,0.0,0,0,0
545.0,41.0,9.0,1.0,1.0,0.0,142911.94,0.0,1,0,0
595.0,31.0,6.0,2.0,1.0,1.0,136521.82,0.0,1,0,0
662.0,28.0,4.0,2.0,0.0,0.0,82774.07,0.0,1,0,0
850.0,19.0,8.0,2.0,1.0,0.0,86460.28,0.0,0,0,0
707.0,36.0,3.0,2.0,0.0,0.0,178074.04,0.0,1,0,0
476.0,54.0,10.0,1.0,1.0,0.0,151169.96,1.0,0,0,0
638.0,37.0,3.0,1.0,1.0,0.0,60917.24,1.0,0,0,0
707.0,26.0,8.0,2.0,1.0,1.0,187718.26,0.0,0,0,0
597.0,33.0,4.0,2.0,1.0,0.0,70778.63,0.0,1,0,0
569.0,40.0,9.0,2.0,1.0,0.0,132673.23,0.0,1,0,1
579.0,42.0,9.0,1.0,1.0,1.0,170886.01,0.0,1,0,0
639.0,44.0,8.0,1.0,1.0,1.0,48224.72,1.0,0,1,0
648.0,39.0,2.0,2.0,1.0,1.0,166516.84,0.0,1,0,0
635.0,40.0,0.0,1.0,1.0,1.0,180693.61,0.0,0,0,0
619.0,27.0,3.0,1.0,0.0,0.0,175843.68,0.0,1,0,0
738.0,39.0,9.0,1.0,0.0,0.0,83022.75,0.0,1,0,0
738.0,42.0,10.0,2.0,1.0,1.0,172576.43,1.0,1,0,1
650.0,48.0,7.0,2.0,0.0,1.0,131402.72,0.0,1,0,0
727.0,24.0,2.0,2.0,1.0,1.0,24302.95,0.0,0,0,0
683.0,43.0,0.0,1.0,1.0,0.0,146511.2,0.0,1,0,0
699.0,42.0,7.0,2.0,1.0,1.0,148537.07,0.0,1,0,0
734.0,29.0,10.0,2.0,1.0,1.0,25395.83,0.0,1,0,0
565.0,37.0,9.0,1.0,0.0,1.0,141533.19,1.0,0,1,0
699.0,41.0,8.0,1.0,1.0,1.0,27359.19,0.0,1,1,0
729.0,29.0,1.0,1.0,1.0,1.0,168023.6,0.0,1,0,0
743.0,29.0,3.0,2.0,1.0,0.0,179565.57,1.0,0,0,1
638.0,37.0,7.0,2.0,0.0,0.0,170893.85,0.0,0,0,0
627.0,49.0,8.0,1.0,1.0,0.0,49063.42,1.0,1,0,0
745.0,37.0,4.0,1.0,1.0,1.0,161241.65,0.0,1,0,1
635.0,30.0,7.0,1.0,1.0,0.0,92888.52,0.0,1,0,0
478.0,48.0,3.0,1.0,0.0,0.0,142670.61,1.0,0,0,0
836.0,41.0,5.0,1.0,1.0,1.0,159891.03,1.0,0,1,0
669.0,36.0,2.0,1.0,1.0,1.0,158043.11,0.0,1,0,1
757.0,38.0,9.0,1.0,1.0,1.0,173843.21,1.0,1,1,0
659.0,32.0,7.0,1.0,1.0,1.0,114957.22,0.0,1,0,1
793.0,26.0,5.0,2.0,0.0,1.0,61257.83,0.0,1,0,1
586.0,29.0,8.0,1.0,1.0,0.0,169117.74,0.0,1,0,1
654.0,50.0,5.0,1.0,1.0,0.0,160529.71,1.0,1,0,0
675.0,34.0,9.0,2.0,1.0,1.0,166495.2,0.0,1,0,0
731.0,65.0,4.0,1.0,1.0,0.0,55867.38,1.0,0,1,0
656.0,46.0,2.0,2.0,1.0,1.0,71178.09,0.0,1,0,0
564.0,36.0,1.0,2.0,0.0,1.0,69080.46,0.0,0,0,1
692.0,30.0,1.0,1.0,1.0,1.0,136863.28,0.0,0,1,0
648.0,44.0,5.0,1.0,1.0,0.0,169962.02,1.0,0,0,1
688.0,39.0,4.0,2.0,0.0,1.0,116828.51,0.0,1,0,0
666.0,46.0,6.0,1.0,1.0,0.0,90876.95,1.0,1,1,0
684.0,36.0,9.0,1.0,1.0,1.0,81617.4,0.0,0,0,0
676.0,51.0,1.0,3.0,0.0,0.0,152880.05,1.0,0,1,0
616.0,32.0,8.0,2.0,1.0,0.0,96833.0,0.0,1,0,0
521.0,40.0,4.0,2.0,1.0,1.0,198802.9,0.0,0,0,0
577.0,30.0,4.0,2.0,0.0,0.0,45424.13,0.0,1,0,1
830.0,32.0,5.0,2.0,1.0,1.0,168034.9,0.0,1,0,0
544.0,37.0,2.0,2.0,1.0,1.0,180622.02,0.0,0,0,0
595.0,24.0,9.0,2.0,1.0,0.0,90863.53,0.0,0,0,0
683.0,43.0,8.0,2.0,1.0,1.0,107876.62,0.0,1,0,1
633.0,51.0,9.0,2.0,1.0,1.0,179655.87,0.0,1,0,0
706.0,38.0,5.0,2.0,1.0,0.0,38190.78,0.0,0,0,0
762.0,39.0,5.0,2.0,1.0,0.0,67364.42,0.0,0,1,0
586.0,62.0,6.0,1.0,1.0,1.0,171345.02,0.0,1,0,0
711.0,34.0,8.0,2.0,1.0,1.0,28698.17,0.0,0,0,0
599.0,34.0,3.0,2.0,1.0,0.0,28184.7,0.0,0,0,1
793.0,39.0,9.0,1.0,1.0,1.0,58879.31,0.0,1,0,1
594.0,30.0,3.0,2.0,1.0,0.0,73656.38,0.0,1,0,1
762.0,28.0,1.0,1.0,1.0,0.0,52332.85,0.0,0,1,0
587.0,47.0,8.0,1.0,1.0,0.0,181647.13,0.0,0,0,1
754.0,30.0,8.0,2.0,0.0,1.0,132418.59,0.0,1,0,0
648.0,34.0,9.0,2.0,1.0,1.0,141946.92,0.0,0,0,0
614.0,40.0,8.0,2.0,1.0,1.0,77550.18,0.0,0,0,0
807.0,43.0,4.0,1.0,1.0,0.0,124592.84,0.0,0,0,0
753.0,36.0,5.0,2.0,1.0,0.0,121232.51,0.0,1,0,0
705.0,44.0,1.0,2.0,1.0,1.0,174094.24,0.0,0,0,0
684.0,24.0,9.0,1.0,1.0,0.0,158437.73,1.0,1,0,0
591.0,29.0,3.0,2.0,1.0,0.0,71095.41,0.0,1,0,1
653.0,29.0,8.0,1.0,1.0,0.0,73069.73,0.0,0,0,1
535.0,35.0,7.0,2.0,1.0,1.0,141069.88,0.0,1,0,0
707.0,37.0,9.0,1.0,1.0,1.0,55893.37,1.0,1,0,0
685.0,39.0,9.0,1.0,1.0,0.0,133831.37,1.0,1,0,0
719.0,45.0,6.0,1.0,1.0,1.0,199304.74,0.0,1,0,0
696.0,43.0,7.0,1.0,1.0,1.0,187987.01,0.0,0,1,0
683.0,44.0,4.0,1.0,0.0,1.0,132467.54,0.0,1,0,0
573.0,40.0,9.0,1.0,1.0,1.0,132424.69,0.0,1,0,0
707.0,51.0,7.0,2.0,1.0,1.0,163587.9,0.0,0,0,0
684.0,46.0,1.0,2.0,1.0,1.0,82662.73,0.0,1,0,1
812.0,34.0,1.0,1.0,0.0,1.0,153698.65,1.0,0,1,0
678.0,35.0,9.0,1.0,1.0,0.0,103315.74,1.0,1,0,0
543.0,41.0,1.0,1.0,1.0,0.0,146875.86,0.0,1,0,0
598.0,28.0,1.0,2.0,1.0,1.0,168460.12,0.0,0,0,0
634.0,35.0,5.0,1.0,1.0,0.0,114072.91,0.0,1,0,0
678.0,40.0,2.0,2.0,1.0,1.0,43821.56,0.0,1,0,0
687.0,49.0,7.0,1.0,1.0,0.0,141023.01,1.0,0,1,0
538.0,40.0,9.0,2.0,1.0,0.0,131778.58,0.0,0,1,0
600.0,23.0,4.0,1.0,1.0,0.0,129892.93,0.0,1,0,0
567.0,30.0,7.0,2.0,1.0,0.0,19116.97,0.0,1,0,1
714.0,29.0,5.0,2.0,0.0,1.0,138880.24,0.0,1,0,1
716.0,54.0,6.0,1.0,0.0,0.0,51364.56,1.0,0,0,1
725.0,33.0,8.0,2.0,1.0,1.0,91981.85,0.0,1,0,0
679.0,33.0,2.0,2.0,1.0,1.0,167038.23,0.0,1,0,0
653.0,28.0,9.0,1.0,1.0,1.0,131473.31,0.0,0,0,1
710.0,46.0,4.0,2.0,0.0,0.0,138510.01,0.0,1,0,0
758.0,30.0,2.0,2.0,1.0,1.0,183572.39,0.0,1,0,0
642.0,35.0,3.0,2.0,0.0,1.0,150694.42,0.0,0,0,0
604.0,49.0,5.0,2.0,0.0,1.0,161671.15,0.0,0,0,1
677.0,36.0,5.0,2.0,0.0,0.0,160941.78,0.0,1,1,0
695.0,38.0,4.0,2.0,1.0,0.0,170835.3,0.0,0,1,0
584.0,41.0,3.0,2.0,1.0,0.0,61549.64,0.0,1,0,0
756.0,53.0,9.0,1.0,1.0,0.0,80591.15,1.0,1,1,0
596.0,35.0,0.0,2.0,1.0,1.0,147794.63,0.0,1,0,1
627.0,32.0,3.0,2.0,1.0,1.0,143086.09,0.0,0,0,0
535.0,25.0,0.0,2.0,0.0,0.0,172097.95,0.0,1,0,0
587.0,40.0,7.0,2.0,1.0,1.0,43921.36,0.0,0,0,0
726.0,38.0,2.0,2.0,0.0,1.0,143481.85,0.0,1,0,1
656.0,46.0,1.0,2.0,0.0,0.0,175843.68,0.0,0,0,1
621.0,69.0,5.0,2.0,0.0,1.0,91557.76,0.0,0,0,0
706.0,32.0,1.0,2.0,1.0,0.0,164255.69,0.0,1,0,0
659.0,39.0,7.0,2.0,1.0,0.0,49673.37,0.0,1,0,0
603.0,31.0,7.0,2.0,0.0,0.0,187943.6,0.0,1,0,0
645.0,42.0,8.0,1.0,1.0,1.0,168816.24,0.0,1,0,0
634.0,37.0,5.0,1.0,1.0,1.0,132210.49,0.0,1,1,0
678.0,28.0,5.0,2.0,1.0,1.0,151845.81,0.0,0,0,0
731.0,44.0,3.0,1.0,1.0,0.0,171378.77,0.0,1,0,0
693.0,59.0,7.0,2.0,1.0,1.0,155700.15,0.0,0,0,0
684.0,32.0,8.0,2.0,1.0,0.0,177065.24,0.0,1,0,1
635.0,22.0,1.0,2.0,1.0,1.0,85890.75,0.0,0,0,1
745.0,33.0,7.0,1.0,1.0,0.0,125870.5,0.0,1,0,0
632.0,30.0,2.0,2.0,1.0,0.0,143614.01,0.0,1,0,0
614.0,36.0,4.0,2.0,0.0,1.0,183542.08,0.0,1,0,0
595.0,49.0,7.0,1.0,1.0,1.0,26589.92,0.0,1,1,0
735.0,39.0,2.0,1.0,1.0,0.0,174729.3,1.0,0,0,0
584.0,39.0,8.0,1.0,1.0,1.0,103945.58,1.0,1,0,0
686.0,38.0,1.0,1.0,0.0,0.0,71047.51,1.0,0,0,1
731.0,62.0,3.0,2.0,1.0,1.0,138542.81,0.0,0,0,0
628.0,47.0,2.0,2.0,1.0,1.0,131807.14,0.0,0,0,0
549.0,41.0,4.0,2.0,1.0,1.0,177092.16,1.0,1,1,0
647.0,29.0,4.0,1.0,1.0,1.0,38802.03,1.0,1,0,0
756.0,31.0,8.0,1.0,0.0,0.0,144875.7,0.0,1,0,0
559.0,46.0,9.0,1.0,1.0,1.0,172749.4,1.0,0,1,0
714.0,30.0,2.0,2.0,0.0,0.0,68600.32,0.0,0,0,1
591.0,30.0,7.0,1.0,1.0,1.0,61513.87,0.0,0,0,0
653.0,35.0,7.0,1.0,1.0,0.0,187826.11,1.0,0,0,0
651.0,52.0,7.0,1.0,1.0,0.0,175743.92,1.0,0,0,0
585.0,63.0,4.0,2.0,1.0,1.0,35687.43,0.0,0,0,0
651.0,35.0,5.0,2.0,0.0,0.0,177028.0,0.0,1,0,1
554.0,32.0,5.0,2.0,1.0,1.0,90876.95,0.0,1,0,0
721.0,31.0,3.0,2.0,1.0,0.0,102299.85,0.0,1,0,0
535.0,55.0,3.0,1.0,1.0,0.0,110440.5,1.0,0,0,0
579.0,31.0,6.0,2.0,1.0,1.0,93883.83,0.0,1,0,0
697.0,49.0,8.0,1.0,1.0,0.0,103934.22,0.0,1,0,0
648.0,41.0,9.0,1.0,1.0,0.0,80593.31,0.0,1,0,1
641.0,55.0,6.0,1.0,0.0,1.0,54776.64,1.0,0,0,0
659.0,45.0,10.0,1.0,0.0,1.0,143680.75,0.0,1,0,0
727.0,39.0,9.0,1.0,0.0,0.0,171766.71,0.0,1,0,0
745.0,35.0,6.0,1.0,1.0,0.0,157567.37,1.0,0,0,0
663.0,42.0,9.0,1.0,0.0,0.0,143783.28,1.0,1,0,1
581.0,37.0,4.0,1.0,1.0,0.0,156774.94,0.0,0,0,0
558.0,46.0,4.0,1.0,1.0,0.0,116977.89,1.0,0,0,1
545.0,33.0,5.0,1.0,1.0,0.0,141501.45,0.0,1,0,0
642.0,56.0,3.0,1.0,1.0,0.0,52327.57,1.0,1,0,0
535.0,33.0,6.0,2.0,1.0,0.0,102908.91,0.0,1,0,0
667.0,31.0,8.0,1.0,1.0,0.0,175743.92,1.0,1,0,1
649.0,27.0,8.0,2.0,1.0,1.0,138344.7,0.0,0,0,0
790.0,59.0,3.0,1.0,1.0,0.0,103914.4,1.0,0,0,0
628.0,31.0,4.0,1.0,1.0,1.0,145562.4,0.0,1,0,0
627.0,33.0,5.0,2.0,1.0,1.0,82351.06,0.0,0,0,0
686.0,31.0,10.0,2.0,1.0,1.0,45426.13,0.0,1,0,0
577.0,47.0,1.0,1.0,1.0,0.0,137955.91,1.0,0,1,0
729.0,34.0,7.0,2.0,1.0,0.0,173386.95,0.0,1,0,0
635.0,36.0,6.0,2.0,1.0,1.0,170984.97,0.0,1,1,0
585.0,42.0,7.0,2.0,1.0,0.0,52885.23,0.0,0,0,0
636.0,40.0,8.0,1.0,1.0,1.0,107915.03,1.0,0,0,0
681.0,34.0,4.0,2.0,0.0,1.0,121866.87,0.0,1,0,0
705.0,43.0,2.0,1.0,1.0,0.0,174032.0,0.0,1,0,0
635.0,30.0,9.0,1.0,1.0,1.0,64716.08,0.0,1,0,0
596.0,38.0,6.0,2.0,1.0,0.0,16081.62,0.0,0,0,0
556.0,35.0,7.0,1.0,0.0,1.0,116471.43,0.0,0,0,0
682.0,24.0,4.0,1.0,1.0,0.0,149665.65,0.0,0,0,0
607.0,37.0,9.0,1.0,1.0,1.0,121789.3,0.0,1,0,0
605.0,36.0,3.0,2.0,0.0,1.0,108411.66,0.0,0,0,1
