CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
653.0,35.0,7.0,138160.0,1.0,1.0,1.0,101834.12,0.0,0,1,0,1,0
597.0,36.0,2.0,0.0,2.0,1.0,1.0,170518.52,0.0,0,1,1,0,0
684.0,45.0,9.0,117551.24,1.0,1.0,0.0,78854.57,1.0,1,0,0,1,0
633.0,44.0,3.0,0.0,2.0,0.0,1.0,103421.91,0.0,0,1,1,0,0
665.0,34.0,5.0,0.0,1.0,1.0,0.0,4791.8,0.0,0,1,1,0,0
567.0,30.0,2.0,0.0,2.0,1.0,0.0,174770.14,0.0,0,1,1,0,0
523.0,46.0,6.0,0.0,3.0,1.0,0.0,108887.44,1.0,0,1,1,0,0
756.0,30.0,1.0,65971.61,2.0,0.0,1.0,127528.81,0.0,1,0,0,1,0
492.0,39.0,6.0,0.0,1.0,1.0,0.0,67364.42,1.0,1,0,1,0,0
671.0,32.0,5.0,0.0,2.0,1.0,0.0,125445.8,0.0,1,0,1,0,0
724.0,26.0,5.0,143966.3,2.0,1.0,1.0,181224.56,0.0,0,1,1,0,0
699.0,32.0,6.0,0.0,2.0,0.0,1.0,183540.22,0.0,1,0,1,0,0
731.0,37.0,3.0,0.0,2.0,0.0,0.0,179833.45,0.0,0,1,0,0,1
468.0,31.0,9.0,0.0,2.0,1.0,0.0,162734.31,1.0,0,1,0,0,1
709.0,28.0,10.0,0.0,2.0,1.0,1.0,185599.34,0.0,0,1,1,0,0
577.0,35.0,1.0,0.0,2.0,1.0,1.0,144880.81,0.0,0,1,1,0,0
695.0,27.0,9.0,0.0,2.0,1.0,0.0,74588.41,0.0,0,1,1,0,0
632.0,33.0,9.0,81070.34,1.0,1.0,0.0,165574.54,0.0,0,1,0,1,0
760.0,32.0,5.0,0.0,2.0,1.0,1.0,126792.28,0.0,0,1,1,0,0
558.0,51.0,3.0,0.0,2.0,1.0,0.0,151314.98,0.0,0,1,1,0,0
527.0,54.0,8.0,0.0,1.0,1.0,1.0,138535.57,1.0,0,1,0,0,1
611.0,39.0,5.0,0.0,2.0,0.0,1.0,171039.56,0.0,0,1,0,0,1
545.0,31.0,1.0,140916.81,1.0,1.0,0.0,179269.79,1.0,0,1,1,0,0
706.0,34.0,3.0,94493.03,1.0,1.0,1.0,79706.25,0.0,0,1,1,0,0
643.0,36.0,2.0,0.0,2.0,0.0,0.0,152643.48,0.0,0,1,1,0,0
724.0,41.0,1.0,0.0,2.0,1.0,0.0,140941.47,0.0,0,1,1,0,0
652.0,36.0,8.0,0.0,2.0,1.0,1.0,131312.56,0.0,0,1,0,0,1
648.0,52.0,4.0,120825.7,1.0,1.0,1.0,183715.93,0.0,0,1,1,0,0
622.0,38.0,1.0,0.0,1.0,1.0,0.0,164717.95,1.0,1,0,0,0,1
516.0,52.0,4.0,114655.58,1.0,1.0,0.0,171762.87,1.0,1,0,0,1,0
588.0,33.0,2.0,130812.91,1.0,0.0,1.0,136909.88,1.0,0,1,1,0,0
564.0,31.0,9.0,0.0,2.0,1.0,1.0,93332.64,0.0,1,0,1,0,0
673.0,38.0,7.0,101993.12,1.0,0.0,1.0,62700.08,0.0,0,1,1,0,0
594.0,30.0,2.0,0.0,2.0,1.0,1.0,168895.06,0.0,1,0,1,0,0
673.0,34.0,6.0,0.0,2.0,0.0,1.0,72318.77,0.0,0,1,1,0,0
717.0,32.0,1.0,116322.27,1.0,1.0,1.0,62944.75,0.0,0,1,0,1,0
627.0,33.0,3.0,0.0,1.0,0.0,1.0,51345.41,0.0,1,0,1,0,0
641.0,38.0,5.0,0.0,2.0,1.0,1.0,156917.31,0.0,1,0,1,0,0
579.0,38.0,1.0,0.0,2.0,1.0,0.0,172448.77,0.0,1,0,1,0,0
652.0,43.0,2.0,141359.37,1.0,1.0,0.0,79555.08,1.0,0,1,1,0,0
745.0,37.0,3.0,0.0,2.0,0.0,1.0,50783.1,0.0,1,0,1,0,0
579.0,36.0,5.0,0.0,2.0,1.0,0.0,117431.1,0.0,0,1,1,0,0
647.0,40.0,9.0,125827.43,1.0,1.0,0.0,114774.35,0.0,0,1,0,0,1
704.0,41.0,4.0,0.0,2.0,1.0,1.0,186489.95,0.0,1,0,1,0,0
627.0,31.0,6.0,125489.4,1.0,1.0,1.0,145764.4,0.0,0,1,1,0,0
711.0,36.0,6.0,0.0,2.0,1.0,1.0,66875.48,0.0,0,1,0,0,1
721.0,31.0,10.0,0.0,2.0,0.0,1.0,152499.8,0.0,0,1,0,0,1
568.0,47.0,7.0,124584.99,1.0,0.0,1.0,75562.48,1.0,0,1,1,0,0
778.0,25.0,9.0,135161.67,1.0,1.0,1.0,77867.23,0.0,0,1,0,0,1
678.0,45.0,9.0,0.0,1.0,1.0,1.0,146821.42,1.0,1,0,0,0,1
706.0,31.0,10.0,0.0,1.0,0.0,1.0,94670.77,0.0,1,0,1,0,0
712.0,38.0,2.0,112670.48,1.0,0.0,1.0,107977.75,1.0,0,1,1,0,0
597.0,37.0,7.0,66250.71,1.0,1.0,1.0,9086.85,0.0,1,0,0,0,1
762.0,52.0,4.0,0.0,1.0,0.0,1.0,110252.53,1.0,1,0,1,0,0
713.0,57.0,2.0,138937.97,1.0,1.0,0.0,92915.84,1.0,1,0,0,1,0
755.0,41.0,4.0,0.0,1.0,1.0,0.0,82311.14,0.0,0,1,1,0,0
683.0,44.0,4.0,126772.57,1.0,0.0,0.0,139065.94,0.0,0,1,0,1,0
730.0,28.0,5.0,91562.99,2.0,1.0,0.0,141558.04,0.0,0,1,1,0,0
850.0,32.0,3.0,108760.46,1.0,1.0,0.0,106920.57,1.0,1,0,0,1,0
681.0,38.0,8.0,0.0,2.0,1.0,1.0,53412.02,0.0,1,0,1,0,0
742.0,30.0,3.0,0.0,1.0,1.0,1.0,72402.0,0.0,0,1,1,0,0
644.0,29.0,8.0,117035.89,2.0,1.0,1.0,110317.39,0.0,1,0,0,1,0
713.0,32.0,2.0,85859.76,1.0,1.0,1.0,170800.31,0.0,0,1,0,0,1
656.0,31.0,1.0,0.0,2.0,1.0,1.0,148537.07,0.0,1,0,1,0,0
724.0,37.0,1.0,0.0,2.0,1.0,0.0,64872.33,0.0,1,0,1,0,0
673.0,36.0,1.0,0.0,2.0,1.0,1.0,62677.55,0.0,0,1,1,0,0
681.0,36.0,2.0,0.0,2.0,1.0,1.0,125079.65,0.0,1,0,1,0,0
544.0,34.0,1.0,0.0,2.0,1.0,0.0,66548.58,0.0,1,0,1,0,0
584.0,59.0,5.0,0.0,2.0,1.0,0.0,132979.35,1.0,1,0,1,0,0
656.0,34.0,4.0,0.0,2.0,1.0,1.0,120893.85,0.0,0,1,1,0,0
718.0,33.0,2.0,0.0,2.0,1.0,1.0,115260.72,0.0,1,0,1,0,0
554.0,30.0,4.0,141859.12,2.0,0.0,0.0,90883.68,0.0,0,1,1,0,0
535.0,43.0,6.0,139825.53,1.0,1.0,1.0,66893.28,1.0,0,1,1,0,0
643.0,43.0,7.0,125801.03,1.0,1.0,0.0,126761.2,1.0,1,0,0,1,0
646.0,49.0,2.0,0.0,2.0,1.0,1.0,132801.57,0.0,0,1,1,0,0
587.0,41.0,4.0,118803.35,1.0,1.0,0.0,136610.02,0.0,0,1,0,1,0
588.0,32.0,1.0,106968.28,1.0,1.0,1.0,122810.53,0.0,0,1,1,0,0
678.0,35.0,9.0,0.0,2.0,1.0,1.0,158750.58,0.0,0,1,1,0,0
663.0,35.0,9.0,0.0,1.0,1.0,0.0,100618.17,1.0,1,0,0,0,1
683.0,47.0,8.0,96863.13,1.0,1.0,0.0,152499.8,1.0,1,0,0,0,1
592.0,28.0,8.0,129968.67,1.0,1.0,0.0,131953.23,0.0,0,1,0,1,0
653.0,34.0,8.0,0.0,2.0,0.0,1.0,166038.27,0.0,1,0,0,0,1
652.0,41.0,3.0,133313.34,1.0,1.0,0.0,121207.66,0.0,1,0,1,0,0
549.0,45.0,2.0,131354.25,2.0,0.0,0.0,178045.97,0.0,0,1,0,1,0
568.0,47.0,9.0,140745.26,1.0,1.0,0.0,51670.82,1.0,1,0,0,0,1
594.0,44.0,1.0,0.0,2.0,1.0,0.0,97640.2,0.0,1,0,1,0,0
695.0,34.0,9.0,0.0,2.0,1.0,0.0,57962.41,0.0,0,1,1,0,0
635.0,35.0,7.0,139859.54,1.0,1.0,1.0,158036.72,0.0,0,1,0,1,0
641.0,31.0,8.0,0.0,1.0,1.0,1.0,121551.93,0.0,0,1,1,0,0
811.0,37.0,3.0,0.0,1.0,0.0,0.0,164921.84,1.0,0,1,0,0,1
729.0,42.0,2.0,0.0,2.0,1.0,1.0,74898.8,0.0,0,1,1,0,0
641.0,34.0,3.0,117301.61,1.0,0.0,0.0,47764.99,0.0,0,1,1,0,0
705.0,36.0,3.0,0.0,2.0,1.0,1.0,111324.41,0.0,1,0,1,0,0
762.0,35.0,1.0,0.0,2.0,1.0,1.0,158937.64,0.0,0,1,1,0,0
769.0,25.0,2.0,0.0,2.0,0.0,1.0,109659.12,0.0,0,1,1,0,0
746.0,44.0,1.0,0.0,1.0,1.0,1.0,24991.92,0.0,1,0,1,0,0
703.0,42.0,8.0,0.0,2.0,1.0,0.0,83912.24,0.0,1,0,1,0,0
693.0,24.0,3.0,0.0,1.0,1.0,0.0,126551.65,0.0,0,1,0,0,1
619.0,35.0,6.0,0.0,2.0,1.0,0.0,104722.47,0.0,1,0,0,0,1
722.0,34.0,8.0,0.0,2.0,1.0,0.0,176943.59,0.0,0,1,1,0,0
512.0,49.0,4.0,0.0,2.0,1.0,0.0,177784.68,1.0,1,0,1,0,0
682.0,43.0,5.0,0.0,2.0,1.0,0.0,136610.02,1.0,1,0,0,0,1
723.0,33.0,7.0,123040.38,1.0,1.0,1.0,141946.92,0.0,0,1,1,0,0
682.0,33.0,5.0,0.0,1.0,0.0,1.0,113469.65,0.0,0,1,1,0,0
673.0,52.0,8.0,122314.5,1.0,0.0,0.0,70783.61,0.0,1,0,1,0,0
754.0,28.0,6.0,0.0,2.0,1.0,1.0,160948.87,0.0,0,1,1,0,0
577.0,58.0,8.0,76467.16,1.0,1.0,0.0,158036.72,1.0,0,1,0,1,0
681.0,44.0,4.0,0.0,2.0,1.0,0.0,94780.8,0.0,0,1,0,0,1
706.0,37.0,3.0,0.0,2.0,0.0,0.0,93959.96,0.0,0,1,1,0,0
667.0,43.0,5.0,100433.8,1.0,1.0,0.0,152843.53,1.0,1,0,0,1,0
656.0,40.0,6.0,0.0,2.0,0.0,0.0,184856.89,0.0,1,0,1,0,0
812.0,64.0,3.0,0.0,1.0,1.0,1.0,64448.36,1.0,0,1,1,0,0
652.0,40.0,4.0,148384.64,2.0,1.0,0.0,177776.88,1.0,0,1,0,1,0
651.0,34.0,5.0,129750.24,2.0,1.0,0.0,172459.39,0.0,0,1,0,1,0
520.0,37.0,9.0,0.0,2.0,1.0,1.0,82523.92,0.0,1,0,1,0,0
710.0,49.0,5.0,0.0,2.0,1.0,0.0,71638.0,0.0,0,1,1,0,0
602.0,51.0,2.0,110822.9,1.0,1.0,0.0,149043.78,1.0,0,1,1,0,0
633.0,38.0,2.0,0.0,1.0,0.0,0.0,56793.02,0.0,0,1,1,0,0
691.0,38.0,5.0,0.0,2.0,1.0,0.0,97614.87,0.0,0,1,1,0,0
573.0,31.0,4.0,113957.01,1.0,0.0,1.0,178252.73,0.0,0,1,1,0,0
633.0,25.0,4.0,0.0,1.0,1.0,1.0,68730.91,0.0,1,0,1,0,0
584.0,37.0,9.0,0.0,2.0,1.0,0.0,170514.21,0.0,0,1,1,0,0
669.0,47.0,1.0,0.0,1.0,1.0,0.0,173365.89,1.0,1,0,1,0,0
710.0,33.0,6.0,0.0,2.0,0.0,1.0,120830.73,0.0,1,0,0,0,1
581.0,29.0,9.0,152039.5,2.0,1.0,0.0,137793.39,0.0,0,1,0,1,0
583.0,42.0,2.0,0.0,2.0,1.0,0.0,121085.72,0.0,0,1,1,0,0
637.0,31.0,9.0,0.0,2.0,1.0,1.0,94810.78,0.0,1,0,1,0,0
667.0,40.0,9.0,0.0,1.0,1.0,1.0,170980.86,0.0,0,1,1,0,0
725.0,42.0,9.0,103700.69,2.0,0.0,0.0,155711.64,0.0,1,0,0,0,1
652.0,52.0,8.0,0.0,1.0,1.0,1.0,100950.72,0.0,0,1,0,0,1
656.0,30.0,2.0,0.0,2.0,0.0,0.0,157567.37,0.0,1,0,0,0,1
649.0,32.0,7.0,128743.8,1.0,1.0,1.0,74845.32,0.0,0,1,0,1,0
564.0,35.0,2.0,0.0,1.0,1.0,0.0,101839.77,1.0,0,1,1,0,0
756.0,34.0,4.0,167983.17,1.0,1.0,0.0,147913.56,0.0,0,1,1,0,0
733.0,45.0,3.0,0.0,1.0,1.0,1.0,115700.1,1.0,0,1,1,0,0
733.0,42.0,5.0,127070.73,1.0,1.0,0.0,125762.95,1.0,1,0,0,1,0
752.0,39.0,4.0,0.0,2.0,1.0,1.0,182038.6,0.0,0,1,0,0,1
611.0,42.0,3.0,122486.47,3.0,0.0,0.0,59887.15,1.0,1,0,1,0,0
656.0,23.0,0.0,80790.74,1.0,1.0,1.0,25165.36,0.0,1,0,1,0,0
665.0,46.0,9.0,0.0,2.0,1.0,0.0,100408.31,0.0,0,1,0,0,1
642.0,38.0,3.0,0.0,1.0,1.0,1.0,100940.91,1.0,0,1,1,0,0
554.0,34.0,1.0,0.0,1.0,1.0,0.0,92888.52,0.0,1,0,1,0,0
633.0,36.0,8.0,0.0,1.0,1.0,0.0,38970.14,1.0,1,0,1,0,0
667.0,36.0,8.0,0.0,2.0,1.0,0.0,121277.78,0.0,1,0,1,0,0
637.0,36.0,9.0,0.0,2.0,1.0,1.0,93336.92,0.0,0,1,1,0,0
682.0,39.0,0.0,0.0,2.0,1.0,1.0,141501.45,0.0,1,0,1,0,0
659.0,31.0,5.0,0.0,2.0,1.0,1.0,127939.18,0.0,0,1,1,0,0
707.0,29.0,2.0,0.0,2.0,1.0,0.0,132418.59,0.0,1,0,1,0,0
652.0,53.0,5.0,0.0,2.0,1.0,1.0,100727.68,0.0,0,1,1,0,0
696.0,49.0,8.0,0.0,1.0,1.0,0.0,132770.11,1.0,1,0,1,0,0
564.0,54.0,5.0,121404.64,1.0,1.0,0.0,38772.82,1.0,1,0,0,1,0
685.0,37.0,10.0,121151.05,1.0,1.0,0.0,63737.19,0.0,0,1,1,0,0
611.0,35.0,7.0,0.0,2.0,1.0,1.0,121409.06,0.0,1,0,1,0,0
535.0,54.0,5.0,134796.85,1.0,0.0,1.0,28667.56,1.0,1,0,0,1,0
638.0,33.0,6.0,0.0,2.0,1.0,0.0,54405.79,0.0,0,1,1,0,0
724.0,32.0,10.0,0.0,2.0,1.0,0.0,187987.01,0.0,0,1,0,0,1
574.0,41.0,8.0,0.0,2.0,1.0,0.0,184524.65,0.0,1,0,1,0,0
733.0,37.0,2.0,114203.47,1.0,1.0,0.0,131172.9,0.0,1,0,0,0,1
850.0,32.0,8.0,149989.39,1.0,0.0,1.0,94711.43,0.0,0,1,0,0,1
594.0,30.0,8.0,0.0,1.0,1.0,0.0,160589.18,0.0,1,0,1,0,0
673.0,35.0,1.0,0.0,2.0,1.0,1.0,55816.5,0.0,0,1,1,0,0
634.0,40.0,3.0,0.0,1.0,1.0,1.0,73881.68,1.0,1,0,1,0,0
616.0,38.0,9.0,0.0,1.0,1.0,0.0,60971.84,0.0,0,1,1,0,0
542.0,38.0,4.0,148045.45,1.0,1.0,1.0,169415.54,0.0,0,1,0,1,0
627.0,31.0,6.0,0.0,2.0,1.0,1.0,66810.48,0.0,0,1,1,0,0
758.0,42.0,10.0,0.0,1.0,1.0,0.0,88827.67,1.0,1,0,1,0,0
756.0,33.0,5.0,0.0,2.0,1.0,0.0,90877.76,0.0,1,0,1,0,0
567.0,25.0,7.0,139584.57,2.0,1.0,0.0,95625.02,0.0,0,1,1,0,0
754.0,31.0,5.0,122570.69,2.0,1.0,0.0,166495.2,0.0,1,0,1,0,0
586.0,36.0,5.0,0.0,2.0,1.0,1.0,67311.12,0.0,0,1,1,0,0
487.0,38.0,9.0,134464.61,1.0,1.0,0.0,67979.35,0.0,0,1,0,0,1
590.0,59.0,9.0,77826.8,1.0,1.0,1.0,67431.28,0.0,1,0,0,1,0
797.0,52.0,7.0,132623.76,1.0,1.0,0.0,141533.19,1.0,1,0,1,0,0
638.0,38.0,1.0,150329.15,3.0,1.0,0.0,64375.4,1.0,1,0,0,1,0
687.0,29.0,3.0,134760.21,1.0,0.0,1.0,99800.87,0.0,1,0,1,0,0
682.0,32.0,9.0,0.0,2.0,1.0,0.0,180345.44,0.0,0,1,1,0,0
705.0,39.0,8.0,132598.38,1.0,1.0,1.0,177099.71,1.0,1,0,0,1,0
581.0,29.0,2.0,110738.89,3.0,1.0,0.0,73881.68,1.0,1,0,1,0,0
667.0,37.0,1.0,138335.96,3.0,1.0,0.0,58961.49,1.0,0,1,0,1,0
673.0,38.0,8.0,0.0,1.0,0.0,1.0,163587.9,0.0,0,1,1,0,0
568.0,37.0,8.0,92616.64,1.0,1.0,1.0,76544.9,1.0,1,0,0,1,0
588.0,28.0,5.0,139840.36,1.0,1.0,1.0,166520.96,1.0,0,1,0,1,0
673.0,36.0,7.0,0.0,2.0,1.0,1.0,71178.09,0.0,0,1,1,0,0
587.0,29.0,1.0,0.0,2.0,1.0,1.0,164864.67,1.0,0,1,1,0,0
592.0,36.0,1.0,100520.92,1.0,1.0,0.0,153566.97,0.0,1,0,1,0,0
653.0,47.0,3.0,0.0,2.0,1.0,1.0,60941.27,0.0,0,1,1,0,0
675.0,51.0,5.0,0.0,1.0,1.0,1.0,105720.09,0.0,0,1,1,0,0
663.0,32.0,8.0,0.0,2.0,1.0,0.0,152499.8,0.0,1,0,0,0,1
584.0,33.0,9.0,0.0,2.0,1.0,1.0,124571.09,0.0,1,0,1,0,0
559.0,29.0,1.0,111201.41,1.0,1.0,0.0,155733.51,0.0,0,1,0,1,0
749.0,39.0,2.0,113978.96,1.0,0.0,1.0,171762.87,1.0,0,1,0,1,0
576.0,33.0,10.0,0.0,2.0,1.0,1.0,142377.69,0.0,1,0,1,0,0
628.0,38.0,10.0,0.0,2.0,1.0,1.0,73334.43,0.0,0,1,1,0,0
681.0,40.0,6.0,77949.39,1.0,1.0,0.0,128528.83,0.0,0,1,0,0,1
607.0,42.0,8.0,121523.51,2.0,1.0,0.0,172792.43,1.0,0,1,0,0,1
597.0,29.0,9.0,0.0,2.0,1.0,0.0,146723.72,0.0,1,0,1,0,0
583.0,38.0,4.0,0.0,2.0,1.0,1.0,112333.22,0.0,0,1,1,0,0
710.0,54.0,2.0,0.0,2.0,1.0,0.0,150422.35,1.0,1,0,1,0,0
649.0,42.0,2.0,0.0,1.0,1.0,0.0,115288.24,1.0,0,1,1,0,0
656.0,39.0,9.0,0.0,2.0,1.0,0.0,182612.38,0.0,0,1,1,0,0
599.0,41.0,3.0,123903.17,1.0,1.0,1.0,121084.27,0.0,0,1,0,1,0
553.0,34.0,5.0,0.0,3.0,1.0,0.0,161479.19,1.0,1,0,1,0,0
726.0,39.0,3.0,0.0,2.0,0.0,1.0,161655.55,0.0,0,1,1,0,0
577.0,35.0,8.0,0.0,2.0,0.0,1.0,143317.54,0.0,0,1,1,0,0
605.0,40.0,7.0,0.0,2.0,0.0,0.0,131660.31,0.0,0,1,1,0,0
811.0,36.0,3.0,131694.97,2.0,1.0,0.0,158071.69,0.0,0,1,0,1,0
554.0,34.0,6.0,0.0,2.0,0.0,0.0,124489.88,0.0,0,1,1,0,0
585.0,35.0,3.0,119703.1,2.0,1.0,0.0,64515.5,0.0,1,0,1,0,0
627.0,39.0,1.0,0.0,2.0,1.0,1.0,135925.72,0.0,0,1,1,0,0
544.0,33.0,3.0,142910.13,1.0,1.0,1.0,147797.54,0.0,0,1,1,0,0
758.0,38.0,5.0,123192.11,1.0,1.0,1.0,110431.51,1.0,1,0,0,1,0
569.0,32.0,4.0,82441.75,1.0,1.0,1.0,138889.15,0.0,0,1,0,0,1
521.0,39.0,4.0,0.0,2.0,1.0,0.0,60584.33,0.0,0,1,1,0,0
639.0,36.0,4.0,0.0,2.0,0.0,1.0,93826.63,0.0,0,1,1,0,0
592.0,37.0,4.0,117103.26,1.0,1.0,1.0,149814.68,0.0,0,1,1,0,0
577.0,32.0,2.0,0.0,1.0,1.0,1.0,126469.09,0.0,0,1,0,0,1
757.0,41.0,6.0,101140.76,2.0,1.0,1.0,174098.28,0.0,0,1,0,1,0
718.0,38.0,4.0,0.0,2.0,1.0,0.0,95372.64,0.0,0,1,1,0,0
637.0,51.0,7.0,156570.86,1.0,1.0,0.0,177092.16,1.0,1,0,1,0,0
681.0,42.0,10.0,142862.21,2.0,1.0,1.0,73979.85,0.0,0,1,0,1,0
678.0,38.0,4.0,0.0,2.0,1.0,1.0,89968.74,0.0,1,0,0,0,1
632.0,26.0,3.0,0.0,1.0,1.0,0.0,173680.54,0.0,0,1,0,0,1
778.0,46.0,2.0,0.0,2.0,0.0,0.0,179252.73,0.0,0,1,1,0,0
568.0,36.0,6.0,0.0,2.0,1.0,1.0,151401.33,0.0,0,1,1,0,0
732.0,41.0,9.0,0.0,2.0,1.0,0.0,119882.7,0.0,0,1,1,0,0
644.0,64.0,1.0,0.0,1.0,1.0,1.0,62830.97,0.0,1,0,1,0,0
671.0,35.0,4.0,0.0,2.0,1.0,1.0,65636.92,0.0,0,1,1,0,0
755.0,39.0,1.0,0.0,2.0,1.0,0.0,172674.36,1.0,1,0,0,0,1
663.0,36.0,4.0,123954.75,1.0,0.0,1.0,82222.86,0.0,1,0,1,0,0
462.0,44.0,3.0,0.0,2.0,0.0,0.0,113048.79,0.0,1,0,0,0,1
551.0,35.0,4.0,92569.26,1.0,1.0,0.0,180622.02,0.0,0,1,1,0,0
527.0,47.0,2.0,169312.72,2.0,1.0,0.0,54914.92,0.0,0,1,0,0,1
516.0,25.0,8.0,0.0,2.0,1.0,1.0,112104.55,0.0,1,0,1,0,0
619.0,40.0,5.0,0.0,2.0,1.0,1.0,97431.25,0.0,0,1,1,0,0
678.0,32.0,4.0,0.0,2.0,1.0,1.0,175743.92,0.0,0,1,1,0,0
599.0,54.0,9.0,0.0,1.0,1.0,0.0,138700.75,1.0,1,0,0,0,1
627.0,28.0,2.0,0.0,2.0,1.0,1.0,91094.46,0.0,0,1,1,0,0
589.0,30.0,1.0,0.0,1.0,1.0,0.0,73585.24,0.0,0,1,0,0,1
686.0,38.0,9.0,0.0,2.0,1.0,0.0,81514.06,0.0,1,0,0,0,1
850.0,35.0,0.0,167983.17,2.0,1.0,1.0,180591.32,0.0,0,1,0,1,0
652.0,45.0,6.0,111973.97,1.0,1.0,1.0,143980.29,1.0,0,1,1,0,0
669.0,42.0,3.0,0.0,2.0,0.0,0.0,107964.36,0.0,0,1,1,0,0
535.0,26.0,7.0,0.0,2.0,0.0,0.0,47432.43,0.0,0,1,0,0,1
816.0,49.0,9.0,0.0,2.0,1.0,1.0,168034.9,0.0,0,1,1,0,0
696.0,44.0,9.0,125534.51,1.0,1.0,0.0,185547.72,0.0,1,0,0,1,0
464.0,51.0,4.0,123894.43,1.0,1.0,1.0,147822.54,0.0,1,0,1,0,0
590.0,36.0,2.0,0.0,1.0,1.0,1.0,119817.19,0.0,1,0,0,0,1
686.0,38.0,10.0,0.0,2.0,0.0,1.0,174738.2,0.0,1,0,1,0,0
675.0,46.0,2.0,0.0,2.0,0.0,0.0,143683.75,1.0,1,0,1,0,0
751.0,38.0,4.0,111837.78,2.0,1.0,1.0,113316.77,0.0,0,1,0,1,0
850.0,34.0,4.0,0.0,1.0,1.0,0.0,129964.94,0.0,1,0,1,0,0
662.0,24.0,2.0,0.0,2.0,1.0,0.0,92887.06,0.0,1,0,0,0,1
758.0,39.0,1.0,0.0,2.0,1.0,0.0,102638.35,0.0,1,0,1,0,0
633.0,41.0,1.0,0.0,2.0,1.0,1.0,53931.05,0.0,0,1,1,0,0
663.0,36.0,9.0,0.0,2.0,1.0,1.0,83342.73,0.0,0,1,1,0,0
477.0,47.0,9.0,108528.07,1.0,1.0,0.0,86957.42,1.0,1,0,0,1,0
743.0,44.0,3.0,106116.5,1.0,1.0,0.0,176984.34,1.0,1,0,0,1,0
687.0,40.0,7.0,0.0,2.0,1.0,0.0,153392.28,0.0,0,1,1,0,0
641.0,32.0,1.0,0.0,1.0,1.0,1.0,152298.28,0.0,0,1,1,0,0
624.0,32.0,4.0,115409.6,1.0,0.0,0.0,142811.02,0.0,0,1,0,0,1
745.0,37.0,6.0,0.0,2.0,1.0,1.0,72861.94,0.0,1,0,1,0,0
694.0,32.0,4.0,133950.23,1.0,1.0,1.0,136909.87,0.0,0,1,1,0,0
584.0,25.0,6.0,0.0,2.0,1.0,1.0,59864.96,0.0,1,0,0,0,1
589.0,39.0,4.0,116968.96,1.0,0.0,1.0,170984.97,0.0,0,1,1,0,0
738.0,32.0,4.0,0.0,2.0,1.0,1.0,56908.41,0.0,0,1,1,0,0
554.0,36.0,6.0,0.0,2.0,1.0,0.0,142995.32,0.0,1,0,0,0,1
653.0,54.0,3.0,0.0,3.0,0.0,0.0,179634.69,1.0,0,1,1,0,0
635.0,38.0,5.0,0.0,2.0,1.0,0.0,154491.39,0.0,0,1,1,0,0
624.0,33.0,7.0,0.0,1.0,1.0,1.0,50610.79,0.0,1,0,0,0,1
683.0,34.0,10.0,0.0,2.0,1.0,0.0,180427.24,0.0,0,1,1,0,0
611.0,24.0,10.0,138296.94,1.0,1.0,0.0,88852.15,0.0,0,1,0,1,0
602.0,39.0,2.0,0.0,2.0,1.0,1.0,126728.27,0.0,1,0,1,0,0
713.0,45.0,3.0,0.0,1.0,1.0,1.0,122221.71,0.0,0,1,0,0,1
584.0,57.0,9.0,0.0,1.0,1.0,1.0,176750.81,1.0,1,0,1,0,0
652.0,35.0,5.0,0.0,2.0,1.0,1.0,94815.04,0.0,0,1,1,0,0
599.0,38.0,7.0,0.0,2.0,1.0,1.0,145562.4,0.0,1,0,1,0,0
633.0,30.0,8.0,0.0,2.0,1.0,1.0,87985.2,0.0,0,1,0,0,1
671.0,40.0,2.0,0.0,2.0,0.0,1.0,152790.92,0.0,0,1,1,0,0
762.0,37.0,6.0,151510.17,1.0,1.0,0.0,83629.6,0.0,0,1,1,0,0
758.0,21.0,7.0,0.0,2.0,1.0,1.0,128799.86,0.0,1,0,1,0,0
591.0,36.0,8.0,141136.61,2.0,0.0,0.0,147055.87,0.0,1,0,0,1,0
501.0,33.0,8.0,0.0,2.0,1.0,1.0,84863.85,0.0,0,1,1,0,0
587.0,38.0,3.0,135536.5,1.0,1.0,0.0,183868.01,0.0,0,1,1,0,0
719.0,30.0,6.0,0.0,2.0,1.0,0.0,66893.28,0.0,0,1,1,0,0
596.0,42.0,4.0,0.0,2.0,1.0,1.0,143739.29,0.0,0,1,1,0,0
584.0,44.0,5.0,125860.2,1.0,0.0,1.0,138525.19,0.0,0,1,1,0,0
646.0,40.0,9.0,0.0,2.0,0.0,0.0,27472.07,0.0,1,0,1,0,0
639.0,42.0,2.0,129855.39,1.0,1.0,0.0,72462.25,1.0,1,0,0,1,0
749.0,41.0,7.0,0.0,2.0,1.0,1.0,183516.7,0.0,0,1,0,0,1
811.0,31.0,1.0,0.0,2.0,1.0,1.0,84749.96,0.0,0,1,0,0,1
632.0,60.0,5.0,155736.42,1.0,1.0,0.0,55893.75,1.0,0,1,0,1,0
487.0,37.0,2.0,0.0,2.0,1.0,1.0,106663.46,0.0,1,0,1,0,0
652.0,25.0,3.0,0.0,2.0,1.0,0.0,66810.48,0.0,0,1,1,0,0
